Avg_Concave_Diameter,Avg_Convex_Diameter,Avg_Velocity,Avg_Perimeter_Fractal_Dimension,Avg_Laplacian
40.67361587690054,1.4388889346888605,541.6121695291553,1.5460793309192369,7.527392934893674
28.016589157175076,1.4670844810697006,164.3274042711568,1.521788348757015,7.893867348251029
44.407974585941474,1.3985668538946987,792.3356285593048,1.5053842363791916,12.296404655209264
69.13466272423305,1.3457360210374354,843.9181806907231,1.411651933764151,27.07105552958412
31.0701598117302,1.449056634473445,371.4348568552741,1.495583794744955,6.53479114057239
42.07524457415444,1.4181729733078667,856.6797072110469,1.3412046033239402,13.052541657480896
51.513437906893415,1.3876466587375886,576.9979214614681,1.6464558565147696,11.597400109567449
58.4189526843343,1.3544049424596951,840.2961312105488,1.4273890245454708,24.2362025942503
38.30741659688464,1.4215337886457182,989.352177839062,1.501638917220638,12.665872617967242
44.38379394088761,1.4198443530108844,533.1888783574633,1.6029226986040297,8.754503279022238
25.814345655669243,1.473291587826661,371.7150591343168,1.558918853846886,5.730863182261209
35.06970268705944,1.4395720762573616,605.3897056687271,1.4822595307460615,8.096901175458838
35.823707026498816,1.4261794713333922,403.3667720275771,1.480169843756812,8.53804053408813
38.027361238419495,1.4193936864544694,581.3366729996714,1.4920378187820929,8.75707953057562
35.79452514074363,1.4207241814720395,369.0025404133713,1.5922727062247075,8.519313380940668
33.46695230494733,1.4450757321397123,521.6221670539638,1.5628084058813134,7.100973533201486
31.941573831686306,1.4553865801683987,304.0194683744048,1.5045667928499398,6.5332398451278655
23.54789119167123,1.4887606514522778,519.2198576133677,1.5887159201868792,6.321443061985597
48.89388656474615,1.4088747932846986,672.3937543634972,1.6475281584625443,12.384713820301783
31.525095544466048,1.4505409503261155,543.8124456442773,1.4838822235003069,7.743762002743483
27.329679573740677,1.4575323505055924,427.6612950230011,1.4982461034500174,6.353800797325103
45.25782693289358,1.389301761320497,519.3225101537062,1.5534950307867157,14.875959899824393
55.09697499155603,1.3772380709645762,605.2432178050739,1.6134094346492898,17.72475131261244
22.130527038600256,1.4801544450662534,509.5843930809909,1.4617379605217002,6.754502545457595
31.93820870756372,1.455979106140372,227.96623478199464,1.5103597335028671,8.488353373628259
27.056226011202416,1.4454916466753018,405.1401669686786,1.4455012136730006,7.178901027107908
21.087461328125904,1.4693074547749327,585.467058655737,1.3543764064614812,6.576981371252204
25.07534025823011,1.4637300121602612,193.9393939393939,1.5835452750508576,5.777771669238683
29.655530497879244,1.4627660018303177,881.6071220445383,1.579608361504775,7.470095409965887
51.5857324161848,1.394599822462231,596.3876979256668,1.6531310104333248,11.648478495413384
22.844190583016708,1.4977776988530946,519.3884833214407,1.5220047876545024,5.603961812073536
14.38438473909575,1.4724562294922026,504.97186807487134,1.1851569243771816,5.882079571759259
34.09644039912311,1.4461063349178664,595.416533658882,1.4879554241237891,7.171224617412552
36.69373015300764,1.410792277849278,414.3684089849462,1.596578856244098,8.784091630118404
25.316793505401645,1.4684384090606395,271.2697435310414,1.554488031709977,6.204245273919753
27.14824219854624,1.4638860928119264,359.7791762895879,1.4851827074720372,5.521679365997941
26.7812064701851,1.4591753642249865,428.2535267885468,1.5195912029239529,5.743728137860082
36.89072571909004,1.4135601440364958,855.3172115716512,1.488831763093957,10.175893361095186
29.550941393978427,1.4616266044380803,522.0957313885931,1.4411596550612995,6.870633532169991
14.4936754607419,1.4802574311232926,438.7913719481093,1.2785188399006686,6.3105538837448565
27.581219038009586,1.4642149218039937,244.04486071488367,1.6240867361701763,7.325765174897119
23.061134581692347,1.4824406898098297,254.9177339472594,1.5310542496772162,6.349443342151676
27.07022747229216,1.4568701649892464,425.50748275931664,1.5880850246767404,6.193445661206079
25.491070314391663,1.461158577935394,441.895141649746,1.5505282648747645,5.908149112654321
24.274514827886435,1.4750514033356343,369.0066796456982,1.551239730671674,5.987515110596708
43.1118931296363,1.3954250737233125,512.5213581860557,1.5008240300597673,13.446751508858291
27.391846076991516,1.472132369939678,300.0,1.5082489739329863,5.895213378442545
22.3898831489839,1.4825573160945684,294.97474167490213,1.5603217611870557,6.43104118441358
26.361838412910927,1.4728318423119442,402.5850919063012,1.4377457847674373,6.474585491990005
25.974580033594982,1.4627894138343454,383.5570960131676,1.5454505442576385,6.063854580026455
29.714847768537076,1.4565669615403205,788.182598805874,1.4636675739518303,6.509626536461554
15.60852787293931,1.484126135116299,402.4834331981722,1.2185860379323763,6.679858612163301
27.967184062161973,1.4586896101379694,247.0037182063449,1.5348629469429684,6.7575785177632826
48.98125744311278,1.3961472925422342,576.5262543090661,1.5998093391633987,13.169725429205249
25.481310598612943,1.4716923697768216,342.3800866384806,1.544502757166085,5.621559325167181
39.73741798290943,1.4110483950293136,736.0006029835728,1.504820142205282,10.627064111171125
67.5181485717897,1.3672593670989182,1339.7617872320602,1.3090585067289706,22.112878729412284
40.8323024854741,1.42200396218659,600.7523586933731,1.515563542524732,10.069447461463907
27.01105291946457,1.4663218617364866,300.0,1.55616922564287,5.30347263558201
115.95842808974484,1.3241923825785495,1100.7750264271658,1.656080906815602,41.09221710716149
32.96711453801212,1.4453008349068417,322.5630714207496,1.4618144271932176,7.720075122040207
25.421243436187567,1.463541124514241,348.7088485095082,1.4799068611733015,6.159540982744107
44.67446282083184,1.409155611071734,1165.849444071972,1.5284382065411295,13.245210744598763
21.94392979858412,1.4858009430666976,171.42857142857142,1.474614714435265,5.411256992669753
38.62961679573576,1.4074699631041891,1142.2441938459124,1.5552343745468582,9.97957750610854
27.737963631313004,1.4614406737296686,290.5342602904477,1.491282123254047,6.067761091820987
25.56185188178271,1.4642459784352333,444.8933151271325,1.4300781724975908,6.375165380658436
32.70707131750084,1.4188772056220738,482.12452005711,1.4000730886806538,9.649254430996931
50.07416082043733,1.3926560899258558,863.9906680954771,1.6685833971726212,14.032334678593012
17.564006536605156,1.4752043976460951,426.6945303420688,1.3341975855009178,6.813250868055556
27.406515639571605,1.4656844035854897,302.5869990095889,1.596241633943499,6.299323945473251
39.2804888880885,1.4254475838232152,755.5555555555555,1.530039341433748,9.754419918430337
29.82854112363202,1.4535054068874425,506.7668750878568,1.5218043682847946,6.9588307429453256
18.98494541075811,1.4729554020421374,603.3001354249269,1.342759998383977,6.28620205026455
24.262346278497784,1.4633874397129756,333.179865842157,1.4796440669079698,6.011727141203703
43.037631959749774,1.406255537338267,792.4177867107542,1.5704978797704798,12.000900848173254
45.55020258219934,1.4071402212980622,1166.636000890853,1.5231251774768213,12.948653178418802
38.97574531462782,1.414026978153818,733.3333333333331,1.4674627180351794,10.6312700938786
25.45696220435225,1.4665680999944744,304.5963488028676,1.571534907327811,6.092363361625514
24.939669771200386,1.4643906058061569,536.6335832089637,1.4507537772699397,6.54487161351166
30.08425953975492,1.442056900461124,512.2784749345998,1.4166644779094022,7.871104710297419
33.071282396351194,1.4336452101441572,493.2242149430151,1.4751170321828884,7.715530025891716
21.451035855494624,1.4771763908388102,642.031777883136,1.3829721870692824,6.229140142746913
35.24748241657208,1.41296431398213,717.8445485086173,1.4350123321764623,6.431148350018976
25.83628378271787,1.488458934983145,371.2112177639417,1.5555639504447325,5.354579046639231
23.84545856692569,1.4644481548581811,469.5478412061633,1.4499601975666536,5.898697916666666
15.928560362425804,1.4801679779498589,467.378282079502,1.2675439604215784,6.077910558127573
138.6078783789895,1.3263521367644355,1123.720573889713,1.6787252996598112,46.97667597846724
28.114464406319623,1.457521793927632,333.7523354654644,1.6143308948649375,7.017119079076644
26.45667037900133,1.458134504397007,673.5163549685984,1.427677590924446,6.893903524221685
66.83541747455342,1.3743542933403827,665.7085164528478,1.503955507713099,16.96291264340553
17.93596419928776,1.4765254297047097,452.1732879878916,1.317553164872986,6.39524046818148
24.974827721539253,1.4670767484066782,389.9771678785954,1.5568631921386722,5.771539030349795
29.89816131638778,1.4637850239096175,573.2638156393953,1.461602819113114,6.815743772045856
25.317461933334464,1.4652816040316252,223.6138365727166,1.4903209781825677,6.88520862007841
37.43736323087269,1.423541209749489,668.7011958417543,1.471620773440049,9.22195762348366
25.33427585795936,1.4668359388108514,386.4112967451587,1.5130892638957023,5.811944926697531
30.055457475852933,1.4578638459268014,505.2609557548882,1.5364868375112697,6.759406001068437
26.52638275825344,1.4607972889890668,659.8370250470417,1.4857836250184338,6.857059888414055
39.80914816843403,1.4315046811582457,443.3254828368397,1.5513418477980092,8.195996414903602
30.876072092430544,1.440349035175253,546.0710383426504,1.466551724889533,7.934146886569688
24.842507575080884,1.482325682866491,406.02164082947246,1.5572654623702138,5.480696116255144
25.91359609183881,1.4587580743661268,626.7250698378498,1.4457197910585713,7.2907006869427295
23.306581697244862,1.4811874442438733,282.9815154493974,1.5400168467318955,5.398992366622575
29.218479467060693,1.4529401060613922,482.84271247461913,1.5249001793729982,6.691196148405349
48.53989240153894,1.4080121653111184,577.8814140899573,1.6270228299126164,13.5421845875696
33.680384691420024,1.426142513380083,528.9331617546183,1.4706735609125083,8.421098110096398
18.59580406273053,1.4699503621957897,284.49466659061426,1.3611719328706335,7.584427521745232
28.800616223504782,1.46954657352934,510.75162407981486,1.637822966178287,5.632090213477367
34.37437327748848,1.4430132723061202,447.4907031409047,1.4720465054267406,7.403297279957523
22.001196858251777,1.4614133732546142,156.63909396113615,1.5206517366891663,7.043136290195195
67.11612223908877,1.3718463129043603,708.4997172812267,1.4990700702198172,17.650242548257722
36.77273134618733,1.4275288215994582,810.8353255221999,1.4611624751963133,9.523320634001127
