Avg_Concave_Diameter,Avg_Convex_Diameter,Avg_Velocity,Avg_Perimeter_Fractal_Dimension,Avg_Laplacian
21.037543360501353,1.4517478829095405,285.99604366678983,1.5119568939886674,7.252188195423946
46.311544725736205,1.3836156520221947,839.699615122536,1.5916959673119992,11.460474215507627
30.438169982178817,1.405308973872436,539.2089870179296,1.506547496790949,9.428266763117284
38.34649148859668,1.4204512190795913,490.998458889932,1.5237086681695131,9.428792125458791
44.03806722422174,1.3991553647882744,985.7477126703344,1.587692533004312,12.92422783532206
45.16252964139963,1.3760657818860895,1249.5225287394412,1.440665013052131,16.940149558525103
31.666419329610253,1.4199484219753826,751.3057263463791,1.4449261065704817,9.207066141160317
37.31051314077584,1.41404299406661,778.7272166001842,1.4559543294209818,11.02733722539942
35.930324863492096,1.4195655387188095,643.6885308783727,1.5008237633986456,9.622722422313982
41.68847054778127,1.4006008056555843,869.2495810739684,1.5368634485978243,12.515291572035874
30.255415233675247,1.4368583768242522,643.8461182583351,1.4742759453859835,8.501513379534206
25.59291635540156,1.4571303624880072,443.1340124221611,1.5439794332470866,6.7145630539727765
41.21738958304774,1.418605783047444,767.7849986030358,1.5384190375548563,8.988370735287056
34.387563626045754,1.4351330686965558,634.9254404398007,1.4426431411772054,9.174530553326072
15.810229242198716,1.5046434771681263,558.2020846297007,1.2635160543949904,5.519502314814815
24.499341212916132,1.4466452980310347,241.26493756720055,1.302449791438012,7.479191490009748
17.940675193548408,1.4711661234644933,424.5187304197558,1.362206659952169,6.503477044753087
27.71483749406559,1.4366198485009118,450.5713247959084,1.4285716119654095,8.809556286972736
51.78444694238671,1.3919936804228723,869.3373162468048,1.6217623831509946,17.55812804949942
44.45161889566539,1.3759614672429994,948.954364648184,1.5139995123910728,16.026309076003088
26.205663215044837,1.44495581706165,530.839965451416,1.4285839098523776,8.66598620756173
18.107156998581633,1.465505335364987,708.467562474232,1.3854121834180924,6.321494984567901
20.484510509760845,1.494407145482974,293.6718516528888,1.4602323307835114,6.55684799382716
34.77079461770382,1.4214416483513936,1187.5896630553843,1.51064296919704,10.34696964216821
21.065196828619705,1.471473184793918,495.1167019959505,1.3599295328819023,6.193327968267747
29.645230017220587,1.4501534488924437,660.9067441955033,1.4736453838481116,7.470926033093278
26.08741933387885,1.4664541966848468,426.0191365466445,1.640659965638852,6.180788483796296
21.347300811423096,1.4808786846095812,291.3304611574118,1.50060579002827,6.84809627580054
22.386408300491055,1.4434962641177806,610.4325408764395,1.3917993025486777,8.32381883066779
29.785692666105305,1.4467894066225204,480.9291615742808,1.4160419607935946,7.112481017030022
21.676195996606936,1.4413244785553103,650.3553815157827,1.412399237374215,8.806159239969135
35.60533188517738,1.4213367443684073,626.9958260496273,1.4219856671848692,10.445429843387116
36.960961268831355,1.4241903462973788,425.8176135658464,1.4860783210129016,9.07547424342205
22.48803663549278,1.4569247273807742,712.3723463829988,1.4041777806024638,7.331854021990741
19.579190047438495,1.459037759978202,177.82107681257955,1.2905203084199155,7.197354910714284
16.81968365766586,1.473028095693702,383.09962548829265,1.3624787645564762,6.502959587191358
35.36376056394093,1.4189891230427043,1042.3432436191213,1.4554204369708172,11.545162970430107
26.210758507604087,1.4555832056327842,440.787348951215,1.47417057097366,6.027177654757746
45.981740005190694,1.4053537147392825,690.7328611001112,1.613568590042029,11.150358772098146
